"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","contributing_genes"
"GO:0042303","molting cycle","1/38","21/1871",0.0476190476190476,2.34461152882206,0.891973563542131,0.351598258993122,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:0042633","hair cycle","1/38","21/1871",0.0476190476190476,2.34461152882206,0.891973563542131,0.351598258993122,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:0043489","RNA stabilization","1/38","21/1871",0.0476190476190476,2.34461152882206,0.891973563542131,0.351598258993122,0.682580091447175,0.67166273871995,"METTL16",1,"METTL16"
"GO:0045639","positive regulation of myeloid cell differentiation","1/38","21/1871",0.0476190476190476,2.34461152882206,0.891973563542131,0.351598258993122,0.682580091447175,0.67166273871995,"ACIN1",1,"ACIN1"
"GO:0048562","embryonic organ morphogenesis","1/38","21/1871",0.0476190476190476,2.34461152882206,0.891973563542131,0.351598258993122,0.682580091447175,0.67166273871995,"RARG",1,"RARG"
"GO:0051147","regulation of muscle cell differentiation","1/38","21/1871",0.0476190476190476,2.34461152882206,0.891973563542131,0.351598258993122,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0051781","positive regulation of cell division","1/38","21/1871",0.0476190476190476,2.34461152882206,0.891973563542131,0.351598258993122,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0071674","mononuclear cell migration","1/38","21/1871",0.0476190476190476,2.34461152882206,0.891973563542131,0.351598258993122,0.682580091447175,0.67166273871995,"C5",1,"C5"
"GO:0072655","establishment of protein localization to mitochondrion","1/38","21/1871",0.0476190476190476,2.34461152882206,0.891973563542131,0.351598258993122,0.682580091447175,0.67166273871995,"TOMM40",1,"TOMM40"
"GO:1902749","regulation of cell cycle G2/M phase transition","1/38","21/1871",0.0476190476190476,2.34461152882206,0.891973563542131,0.351598258993122,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0007264","small GTPase-mediated signal transduction","2/38","61/1871",0.0327868852459016,1.61432269197584,0.70218824818054,0.353561283175577,0.682580091447175,0.67166273871995,"SOS1/GIT1",2,"SOS1;GIT1"
"GO:0010720","positive regulation of cell development","2/38","61/1871",0.0327868852459016,1.61432269197584,0.70218824818054,0.353561283175577,0.682580091447175,0.67166273871995,"ACIN1/BMPR2",2,"ACIN1;BMPR2"
"GO:0030335","positive regulation of cell migration","2/38","61/1871",0.0327868852459016,1.61432269197584,0.70218824818054,0.353561283175577,0.682580091447175,0.67166273871995,"BMPR2/RAB11A",2,"BMPR2;RAB11A"
"GO:0048858","cell projection morphogenesis","2/38","61/1871",0.0327868852459016,1.61432269197584,0.70218824818054,0.353561283175577,0.682580091447175,0.67166273871995,"SOS1/BMPR2",2,"SOS1;BMPR2"
"GO:0022414","reproductive process","4/38","148/1871",0.027027027027027,1.33072546230441,0.6035138210005,0.353831049596263,0.682580091447175,0.67166273871995,"SOS1/BMPR2/DEDD/RARG",4,"SOS1;BMPR2;DEDD;RARG"
"GO:0006082","organic acid metabolic process","3/38","105/1871",0.0285714285714286,1.40676691729323,0.617555925478271,0.360337016060313,0.682580091447175,0.67166273871995,"ASL/SLC2A3/GIT1",3,"ASL;SLC2A3;GIT1"
"GO:0019752","carboxylic acid metabolic process","3/38","105/1871",0.0285714285714286,1.40676691729323,0.617555925478271,0.360337016060313,0.682580091447175,0.67166273871995,"ASL/SLC2A3/GIT1",3,"ASL;SLC2A3;GIT1"
"GO:0043436","oxoacid metabolic process","3/38","105/1871",0.0285714285714286,1.40676691729323,0.617555925478271,0.360337016060313,0.682580091447175,0.67166273871995,"ASL/SLC2A3/GIT1",3,"ASL;SLC2A3;GIT1"
"GO:0002685","regulation of leukocyte migration","1/38","22/1871",0.0454545454545455,2.23803827751196,0.840830247388594,0.36491678124083,0.682580091447175,0.67166273871995,"C5",1,"C5"
"GO:0006486","protein glycosylation","1/38","22/1871",0.0454545454545455,2.23803827751196,0.840830247388594,0.36491678124083,0.682580091447175,0.67166273871995,"ALG8",1,"ALG8"
"GO:0006865","amino acid transport","1/38","22/1871",0.0454545454545455,2.23803827751196,0.840830247388594,0.36491678124083,0.682580091447175,0.67166273871995,"SLC43A1",1,"SLC43A1"
"GO:0007009","plasma membrane organization","1/38","22/1871",0.0454545454545455,2.23803827751196,0.840830247388594,0.36491678124083,0.682580091447175,0.67166273871995,"PRX",1,"PRX"
"GO:0007292","female gamete generation","1/38","22/1871",0.0454545454545455,2.23803827751196,0.840830247388594,0.36491678124083,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:0007611","learning or memory","1/38","22/1871",0.0454545454545455,2.23803827751196,0.840830247388594,0.36491678124083,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0009134","nucleoside diphosphate catabolic process","1/38","22/1871",0.0454545454545455,2.23803827751196,0.840830247388594,0.36491678124083,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0015718","monocarboxylic acid transport","1/38","22/1871",0.0454545454545455,2.23803827751196,0.840830247388594,0.36491678124083,0.682580091447175,0.67166273871995,"SLC16A11",1,"SLC16A11"
"GO:0016241","regulation of macroautophagy","1/38","22/1871",0.0454545454545455,2.23803827751196,0.840830247388594,0.36491678124083,0.682580091447175,0.67166273871995,"TMEM39A",1,"TMEM39A"
"GO:0030307","positive regulation of cell growth","1/38","22/1871",0.0454545454545455,2.23803827751196,0.840830247388594,0.36491678124083,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0043413","macromolecule glycosylation","1/38","22/1871",0.0454545454545455,2.23803827751196,0.840830247388594,0.36491678124083,0.682580091447175,0.67166273871995,"ALG8",1,"ALG8"
"GO:0050670","regulation of lymphocyte proliferation","1/38","22/1871",0.0454545454545455,2.23803827751196,0.840830247388594,0.36491678124083,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:0050728","negative regulation of inflammatory response","1/38","22/1871",0.0454545454545455,2.23803827751196,0.840830247388594,0.36491678124083,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0051049","regulation of transport","4/38","151/1871",0.0264900662251656,1.30428720808644,0.561357222547873,0.368205795839433,0.682580091447175,0.67166273871995,"ARF1/SLC43A1/GIT1/RAB11A",4,"ARF1;SLC43A1;GIT1;RAB11A"
"GO:0007276","gamete generation","2/38","63/1871",0.0317460317460317,1.56307435254804,0.654437499918949,0.36850749967748,0.682580091447175,0.67166273871995,"SOS1/DEDD",2,"SOS1;DEDD"
"GO:2000147","positive regulation of cell motility","2/38","63/1871",0.0317460317460317,1.56307435254804,0.654437499918949,0.36850749967748,0.682580091447175,0.67166273871995,"BMPR2/RAB11A",2,"BMPR2;RAB11A"
"GO:1902533","positive regulation of intracellular signal transduction","4/38","152/1871",0.0263157894736842,1.29570637119114,0.547489641215517,0.372999298053658,0.682580091447175,0.67166273871995,"LAMTOR4/SOS1/BMPR2/S100A4",4,"LAMTOR4;SOS1;BMPR2;S100A4"
"GO:0016049","cell growth","2/38","64/1871",0.03125,1.53865131578947,0.631175314131435,0.375935649170937,0.682580091447175,0.67166273871995,"BMPR2/RARG",2,"BMPR2;RARG"
"GO:0022618","protein-RNA complex assembly","2/38","64/1871",0.03125,1.53865131578947,0.631175314131435,0.375935649170937,0.682580091447175,0.67166273871995,"DDX46/GEMIN8",2,"DDX46;GEMIN8"
"GO:0043254","regulation of protein-containing complex assembly","2/38","64/1871",0.03125,1.53865131578947,0.631175314131435,0.375935649170937,0.682580091447175,0.67166273871995,"FCHSD2/GIT1",2,"FCHSD2;GIT1"
"GO:0034655","nucleobase-containing compound catabolic process","3/38","108/1871",0.0277777777777778,1.36769005847953,0.566629235463589,0.377410467249342,0.682580091447175,0.67166273871995,"GTPBP1/GIT1/METTL16",3,"GTPBP1;GIT1;METTL16"
"GO:0071495","cellular response to endogenous stimulus","4/38","153/1871",0.0261437908496732,1.28723770209838,0.533711976482989,0.37779259440243,0.682580091447175,0.67166273871995,"SOS1/BMPR2/RARG/GIT1",4,"SOS1;BMPR2;RARG;GIT1"
"GO:0000086","G2/M transition of mitotic cell cycle","1/38","23/1871",0.0434782608695652,2.14073226544622,0.792370009174845,0.377968788981689,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0006090","pyruvate metabolic process","1/38","23/1871",0.0434782608695652,2.14073226544622,0.792370009174845,0.377968788981689,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0007052","mitotic spindle organization","1/38","23/1871",0.0434782608695652,2.14073226544622,0.792370009174845,0.377968788981689,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0032008","positive regulation of TOR signaling","1/38","23/1871",0.0434782608695652,2.14073226544622,0.792370009174845,0.377968788981689,0.682580091447175,0.67166273871995,"LAMTOR4",1,"LAMTOR4"
"GO:0032944","regulation of mononuclear cell proliferation","1/38","23/1871",0.0434782608695652,2.14073226544622,0.792370009174845,0.377968788981689,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:0042098","T cell proliferation","1/38","23/1871",0.0434782608695652,2.14073226544622,0.792370009174845,0.377968788981689,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:1902369","negative regulation of RNA catabolic process","1/38","23/1871",0.0434782608695652,2.14073226544622,0.792370009174845,0.377968788981689,0.682580091447175,0.67166273871995,"METTL16",1,"METTL16"
"GO:0003013","circulatory system process","2/38","65/1871",0.0307692307692308,1.51497975708502,0.608302123433337,0.383331369308553,0.682580091447175,0.67166273871995,"BMPR2/SLC2A3",2,"BMPR2;SLC2A3"
"GO:0009611","response to wounding","2/38","65/1871",0.0307692307692308,1.51497975708502,0.608302123433337,0.383331369308553,0.682580091447175,0.67166273871995,"KREMEN1/GIT1",2,"KREMEN1;GIT1"
"GO:0042592","homeostatic process","5/38","201/1871",0.0248756218905473,1.2247970672951,0.485581132155505,0.387913419339614,0.682580091447175,0.67166273871995,"SOS1/ACIN1/ARF1/ASL/GIT1",5,"SOS1;ACIN1;ARF1;ASL;GIT1"
"GO:0044281","small molecule metabolic process","5/38","201/1871",0.0248756218905473,1.2247970672951,0.485581132155505,0.387913419339614,0.682580091447175,0.67166273871995,"GTPBP1/ASL/SLC2A3/IMPDH2/GIT1",5,"GTPBP1;ASL;SLC2A3;IMPDH2;GIT1"
"GO:0007167","enzyme-linked receptor protein signaling pathway","3/38","110/1871",0.0272727272727273,1.34282296650718,0.533479754094091,0.388755936932504,0.682580091447175,0.67166273871995,"SOS1/BMPR2/GIT1",3,"SOS1;BMPR2;GIT1"
"GO:0071826","protein-RNA complex organization","2/38","66/1871",0.0303030303030303,1.49202551834131,0.585804038401025,0.390692921096281,0.682580091447175,0.67166273871995,"DDX46/GEMIN8",2,"DDX46;GEMIN8"
"GO:0072594","establishment of protein localization to organelle","2/38","66/1871",0.0303030303030303,1.49202551834131,0.585804038401025,0.390692921096281,0.682580091447175,0.67166273871995,"TOMM40/RAB11A",2,"TOMM40;RAB11A"
"GO:0001837","epithelial to mesenchymal transition","1/38","24/1871",0.0416666666666667,2.0515350877193,0.746323833915802,0.390759474056741,0.682580091447175,0.67166273871995,"S100A4",1,"S100A4"
"GO:0006195","purine nucleotide catabolic process","1/38","24/1871",0.0416666666666667,2.0515350877193,0.746323833915802,0.390759474056741,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0007088","regulation of mitotic nuclear division","1/38","24/1871",0.0416666666666667,2.0515350877193,0.746323833915802,0.390759474056741,0.682580091447175,0.67166273871995,"TOM1L2",1,"TOM1L2"
"GO:0009152","purine ribonucleotide biosynthetic process","1/38","24/1871",0.0416666666666667,2.0515350877193,0.746323833915802,0.390759474056741,0.682580091447175,0.67166273871995,"IMPDH2",1,"IMPDH2"
"GO:0009154","purine ribonucleotide catabolic process","1/38","24/1871",0.0416666666666667,2.0515350877193,0.746323833915802,0.390759474056741,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0010507","negative regulation of autophagy","1/38","24/1871",0.0416666666666667,2.0515350877193,0.746323833915802,0.390759474056741,0.682580091447175,0.67166273871995,"TMEM39A",1,"TMEM39A"
"GO:0030178","negative regulation of Wnt signaling pathway","1/38","24/1871",0.0416666666666667,2.0515350877193,0.746323833915802,0.390759474056741,0.682580091447175,0.67166273871995,"KREMEN1",1,"KREMEN1"
"GO:0043467","regulation of generation of precursor metabolites and energy","1/38","24/1871",0.0416666666666667,2.0515350877193,0.746323833915802,0.390759474056741,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0050851","antigen receptor-mediated signaling pathway","1/38","24/1871",0.0416666666666667,2.0515350877193,0.746323833915802,0.390759474056741,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:0070085","glycosylation","1/38","24/1871",0.0416666666666667,2.0515350877193,0.746323833915802,0.390759474056741,0.682580091447175,0.67166273871995,"ALG8",1,"ALG8"
"GO:0090596","sensory organ morphogenesis","1/38","24/1871",0.0416666666666667,2.0515350877193,0.746323833915802,0.390759474056741,0.682580091447175,0.67166273871995,"RARG",1,"RARG"
"GO:1903432","regulation of TORC1 signaling","1/38","24/1871",0.0416666666666667,2.0515350877193,0.746323833915802,0.390759474056741,0.682580091447175,0.67166273871995,"LAMTOR4",1,"LAMTOR4"
"GO:0002376","immune system process","7/38","295/1871",0.023728813559322,1.16833184656557,0.453451202650554,0.391501709245734,0.682580091447175,0.67166273871995,"SOS1/ACIN1/GTPBP1/C5/IMPDH2/RARG/GIT1",7,"SOS1;ACIN1;GTPBP1;C5;IMPDH2;RARG;GIT1"
"GO:0050793","regulation of developmental process","7/38","295/1871",0.023728813559322,1.16833184656557,0.453451202650554,0.391501709245734,0.682580091447175,0.67166273871995,"SOS1/ACIN1/BMPR2/KREMEN1/ZMYM4/ZMYND8/RARG",7,"SOS1;ACIN1;BMPR2;KREMEN1;ZMYM4;ZMYND8;RARG"
"GO:0030855","epithelial cell differentiation","2/38","67/1871",0.0298507462686567,1.46975648075412,0.563667875392929,0.398018645514985,0.682580091447175,0.67166273871995,"BMPR2/RARG",2,"BMPR2;RARG"
"GO:0040017","positive regulation of locomotion","2/38","67/1871",0.0298507462686567,1.46975648075412,0.563667875392929,0.398018645514985,0.682580091447175,0.67166273871995,"BMPR2/RAB11A",2,"BMPR2;RAB11A"
"GO:0002449","lymphocyte mediated immunity","1/38","25/1871",0.04,1.96947368421053,0.702459920150118,0.403293929923468,0.682580091447175,0.67166273871995,"C5",1,"C5"
"GO:0006109","regulation of carbohydrate metabolic process","1/38","25/1871",0.04,1.96947368421053,0.702459920150118,0.403293929923468,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0009261","ribonucleotide catabolic process","1/38","25/1871",0.04,1.96947368421053,0.702459920150118,0.403293929923468,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0050779","RNA destabilization","1/38","25/1871",0.04,1.96947368421053,0.702459920150118,0.403293929923468,0.682580091447175,0.67166273871995,"METTL16",1,"METTL16"
"GO:0050890","cognition","1/38","25/1871",0.04,1.96947368421053,0.702459920150118,0.403293929923468,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0051225","spindle assembly","1/38","25/1871",0.04,1.96947368421053,0.702459920150118,0.403293929923468,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0051650","establishment of vesicle localization","1/38","25/1871",0.04,1.96947368421053,0.702459920150118,0.403293929923468,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0061157","mRNA destabilization","1/38","25/1871",0.04,1.96947368421053,0.702459920150118,0.403293929923468,0.682580091447175,0.67166273871995,"METTL16",1,"METTL16"
"GO:0141193","nuclear receptor-mediated signaling pathway","1/38","25/1871",0.04,1.96947368421053,0.702459920150118,0.403293929923468,0.682580091447175,0.67166273871995,"RARG",1,"RARG"
"GO:1901992","positive regulation of mitotic cell cycle phase transition","1/38","25/1871",0.04,1.96947368421053,0.702459920150118,0.403293929923468,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","1/38","25/1871",0.04,1.96947368421053,0.702459920150118,0.403293929923468,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway","2/38","68/1871",0.0294117647058824,1.44814241486068,0.541881110505138,0.405306961141387,0.682580091447175,0.67166273871995,"SOS1/GIT1",2,"SOS1;GIT1"
"GO:0016072","rRNA metabolic process","2/38","68/1871",0.0294117647058824,1.44814241486068,0.541881110505138,0.405306961141387,0.682580091447175,0.67166273871995,"DEDD/METTL16",2,"DEDD;METTL16"
"GO:0045321","leukocyte activation","3/38","113/1871",0.0265486725663717,1.30717279925477,0.48489076286454,0.405698404155573,0.682580091447175,0.67166273871995,"SOS1/IMPDH2/GIT1",3,"SOS1;IMPDH2;GIT1"
"GO:0003008","system process","4/38","159/1871",0.0251572327044025,1.23866269447203,0.452858569672464,0.406510187623537,0.682580091447175,0.67166273871995,"BMPR2/SLC2A3/ZMYND8/GIT1",4,"BMPR2;SLC2A3;ZMYND8;GIT1"
"GO:0000278","mitotic cell cycle","4/38","160/1871",0.025,1.23092105263158,0.439673088527524,0.41128329702548,0.682580091447175,0.67166273871995,"TOM1L2/KIF22/ARF1/RAB11A",4,"TOM1L2;KIF22;ARF1;RAB11A"
"GO:0002253","activation of immune response","2/38","69/1871",0.0289855072463768,1.42715484363082,0.52043183716793,0.412556361828517,0.682580091447175,0.67166273871995,"SOS1/C5",2,"SOS1;C5"
"GO:0030099","myeloid cell differentiation","2/38","69/1871",0.0289855072463768,1.42715484363082,0.52043183716793,0.412556361828517,0.682580091447175,0.67166273871995,"ACIN1/RARG",2,"ACIN1;RARG"
"GO:0060341","regulation of cellular localization","2/38","69/1871",0.0289855072463768,1.42715484363082,0.52043183716793,0.412556361828517,0.682580091447175,0.67166273871995,"ZMYND8/RAB11A",2,"ZMYND8;RAB11A"
"GO:0006164","purine nucleotide biosynthetic process","1/38","26/1871",0.0384615384615385,1.89372469635628,0.660577256278775,0.415577153467839,0.682580091447175,0.67166273871995,"IMPDH2",1,"IMPDH2"
"GO:0009185","ribonucleoside diphosphate metabolic process","1/38","26/1871",0.0384615384615385,1.89372469635628,0.660577256278775,0.415577153467839,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0010563","negative regulation of phosphorus metabolic process","1/38","26/1871",0.0384615384615385,1.89372469635628,0.660577256278775,0.415577153467839,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0022604","regulation of cell morphogenesis","1/38","26/1871",0.0384615384615385,1.89372469635628,0.660577256278775,0.415577153467839,0.682580091447175,0.67166273871995,"ZMYM4",1,"ZMYM4"
"GO:0030324","lung development","1/38","26/1871",0.0384615384615385,1.89372469635628,0.660577256278775,0.415577153467839,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0031032","actomyosin structure organization","1/38","26/1871",0.0384615384615385,1.89372469635628,0.660577256278775,0.415577153467839,0.682580091447175,0.67166273871995,"ALKBH4",1,"ALKBH4"
"GO:0031099","regeneration","1/38","26/1871",0.0384615384615385,1.89372469635628,0.660577256278775,0.415577153467839,0.682580091447175,0.67166273871995,"KREMEN1",1,"KREMEN1"
"GO:0033002","muscle cell proliferation","1/38","26/1871",0.0384615384615385,1.89372469635628,0.660577256278775,0.415577153467839,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0043414","macromolecule methylation","1/38","26/1871",0.0384615384615385,1.89372469635628,0.660577256278775,0.415577153467839,0.682580091447175,0.67166273871995,"METTL16",1,"METTL16"
"GO:0045926","negative regulation of growth","1/38","26/1871",0.0384615384615385,1.89372469635628,0.660577256278775,0.415577153467839,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0045936","negative regulation of phosphate metabolic process","1/38","26/1871",0.0384615384615385,1.89372469635628,0.660577256278775,0.415577153467839,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0051648","vesicle localization","1/38","26/1871",0.0384615384615385,1.89372469635628,0.660577256278775,0.415577153467839,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0051783","regulation of nuclear division","1/38","26/1871",0.0384615384615385,1.89372469635628,0.660577256278775,0.415577153467839,0.682580091447175,0.67166273871995,"TOM1L2",1,"TOM1L2"
"GO:0070663","regulation of leukocyte proliferation","1/38","26/1871",0.0384615384615385,1.89372469635628,0.660577256278775,0.415577153467839,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:0071222","cellular response to lipopolysaccharide","1/38","26/1871",0.0384615384615385,1.89372469635628,0.660577256278775,0.415577153467839,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0051093","negative regulation of developmental process","3/38","115/1871",0.0260869565217391,1.28443935926773,0.453218600254029,0.416931598199373,0.683624051530352,0.672690001450532,"BMPR2/KREMEN1/RARG",3,"BMPR2;KREMEN1;RARG"
"GO:0007059","chromosome segregation","2/38","70/1871",0.0285714285714286,1.40676691729323,0.499308727046686,0.419765414444316,0.685768901334797,0.674800546003248,"KIF22/RAB11A",2,"KIF22;RAB11A"
"GO:0071396","cellular response to lipid","2/38","70/1871",0.0285714285714286,1.40676691729323,0.499308727046686,0.419765414444316,0.685768901334797,0.674800546003248,"RARG/GIT1",2,"RARG;GIT1"
"GO:0010558","negative regulation of macromolecule biosynthetic process","8/38","351/1871",0.0227920227920228,1.12220722747039,0.36564532466597,0.421940228814244,0.685768901334797,0.674800546003248,"ACIN1/DEDD/ZNF469/GTPBP1/ZMYND8/RARG/GIT1/METTL16",8,"ACIN1;DEDD;ZNF469;GTPBP1;ZMYND8;RARG;GIT1;METTL16"
"GO:0016192","vesicle-mediated transport","4/38","163/1871",0.0245398773006135,1.20826606393284,0.400589671331064,0.425567443488797,0.685768901334797,0.674800546003248,"FCHSD2/ARF1/GIT1/RAB11A",4,"FCHSD2;ARF1;GIT1;RAB11A"
"GO:0045184","establishment of protein localization","5/38","210/1871",0.0238095238095238,1.17230576441103,0.381466150752747,0.426060373843505,0.685768901334797,0.674800546003248,"TOM1L2/FCHSD2/ARF1/TOMM40/RAB11A",5,"TOM1L2;FCHSD2;ARF1;TOMM40;RAB11A"
"GO:0001818","negative regulation of cytokine production","1/38","27/1871",0.037037037037037,1.82358674463938,0.620500507429896,0.427614046783948,0.685768901334797,0.674800546003248,"GIT1",1,"GIT1"
"GO:0007369","gastrulation","1/38","27/1871",0.037037037037037,1.82358674463938,0.620500507429896,0.427614046783948,0.685768901334797,0.674800546003248,"BMPR2",1,"BMPR2"
"GO:0009267","cellular response to starvation","1/38","27/1871",0.037037037037037,1.82358674463938,0.620500507429896,0.427614046783948,0.685768901334797,0.674800546003248,"BMPR2",1,"BMPR2"
"GO:0016052","carbohydrate catabolic process","1/38","27/1871",0.037037037037037,1.82358674463938,0.620500507429896,0.427614046783948,0.685768901334797,0.674800546003248,"GIT1",1,"GIT1"
"GO:0030323","respiratory tube development","1/38","27/1871",0.037037037037037,1.82358674463938,0.620500507429896,0.427614046783948,0.685768901334797,0.674800546003248,"BMPR2",1,"BMPR2"
"GO:0038202","TORC1 signaling","1/38","27/1871",0.037037037037037,1.82358674463938,0.620500507429896,0.427614046783948,0.685768901334797,0.674800546003248,"LAMTOR4",1,"LAMTOR4"
"GO:0046496","nicotinamide nucleotide metabolic process","1/38","27/1871",0.037037037037037,1.82358674463938,0.620500507429896,0.427614046783948,0.685768901334797,0.674800546003248,"GIT1",1,"GIT1"
"GO:0071219","cellular response to molecule of bacterial origin","1/38","27/1871",0.037037037037037,1.82358674463938,0.620500507429896,0.427614046783948,0.685768901334797,0.674800546003248,"GIT1",1,"GIT1"
"GO:0040007","growth","3/38","118/1871",0.0254237288135593,1.25178412132025,0.40673332094016,0.433670474735906,0.690708028751467,0.679660675809457,"SOS1/BMPR2/RARG",3,"SOS1;BMPR2;RARG"
"GO:0006401","RNA catabolic process","2/38","72/1871",0.0277777777777778,1.36769005847953,0.457998360447945,0.434057094836528,0.690708028751467,0.679660675809457,"GTPBP1/METTL16",2,"GTPBP1;METTL16"
"GO:0007017","microtubule-based process","3/38","119/1871",0.0252100840336134,1.24126492702344,0.391500202883843,0.43921707469663,0.690708028751467,0.679660675809457,"KIF22/GIT1/RAB11A",3,"KIF22;GIT1;RAB11A"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","1/38","28/1871",0.0357142857142857,1.75845864661654,0.58207590749203,0.439409418921806,0.690708028751467,0.679660675809457,"C5",1,"C5"
"GO:0009132","nucleoside diphosphate metabolic process","1/38","28/1871",0.0357142857142857,1.75845864661654,0.58207590749203,0.439409418921806,0.690708028751467,0.679660675809457,"GIT1",1,"GIT1"
"GO:0009166","nucleotide catabolic process","1/38","28/1871",0.0357142857142857,1.75845864661654,0.58207590749203,0.439409418921806,0.690708028751467,0.679660675809457,"GIT1",1,"GIT1"
"GO:0009755","hormone-mediated signaling pathway","1/38","28/1871",0.0357142857142857,1.75845864661654,0.58207590749203,0.439409418921806,0.690708028751467,0.679660675809457,"RARG",1,"RARG"
"GO:0032543","mitochondrial translation","1/38","28/1871",0.0357142857142857,1.75845864661654,0.58207590749203,0.439409418921806,0.690708028751467,0.679660675809457,"MRPS10",1,"MRPS10"
"GO:0044839","cell cycle G2/M phase transition","1/38","28/1871",0.0357142857142857,1.75845864661654,0.58207590749203,0.439409418921806,0.690708028751467,0.679660675809457,"RAB11A",1,"RAB11A"
"GO:0060326","cell chemotaxis","1/38","28/1871",0.0357142857142857,1.75845864661654,0.58207590749203,0.439409418921806,0.690708028751467,0.679660675809457,"C5",1,"C5"
"GO:0072523","purine-containing compound catabolic process","1/38","28/1871",0.0357142857142857,1.75845864661654,0.58207590749203,0.439409418921806,0.690708028751467,0.679660675809457,"GIT1",1,"GIT1"
"GO:0072524","pyridine-containing compound metabolic process","1/38","28/1871",0.0357142857142857,1.75845864661654,0.58207590749203,0.439409418921806,0.690708028751467,0.679660675809457,"GIT1",1,"GIT1"
"GO:0032879","regulation of localization","5/38","215/1871",0.0232558139534884,1.14504283965728,0.325399384139194,0.44715070577264,0.694537055680842,0.683428460346747,"ARF1/SLC43A1/ZMYND8/GIT1/RAB11A",5,"ARF1;SLC43A1;ZMYND8;GIT1;RAB11A"
"GO:0005975","carbohydrate metabolic process","2/38","74/1871",0.027027027027027,1.33072546230441,0.41786964351893,0.448171915166049,0.694537055680842,0.683428460346747,"SLC2A3/GIT1",2,"SLC2A3;GIT1"
"GO:0007507","heart development","2/38","74/1871",0.027027027027027,1.33072546230441,0.41786964351893,0.448171915166049,0.694537055680842,0.683428460346747,"SOS1/BMPR2",2,"SOS1;BMPR2"
"GO:0031667","response to nutrient levels","2/38","74/1871",0.027027027027027,1.33072546230441,0.41786964351893,0.448171915166049,0.694537055680842,0.683428460346747,"BMPR2/ASL",2,"BMPR2;ASL"
"GO:0043065","positive regulation of apoptotic process","2/38","74/1871",0.027027027027027,1.33072546230441,0.41786964351893,0.448171915166049,0.694537055680842,0.683428460346747,"ACIN1/RARG",2,"ACIN1;RARG"
"GO:0141188","nucleic acid catabolic process","2/38","74/1871",0.027027027027027,1.33072546230441,0.41786964351893,0.448171915166049,0.694537055680842,0.683428460346747,"GTPBP1/METTL16",2,"GTPBP1;METTL16"
