"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010586","miRNA metabolic process","2/147","63/8855",0.0317460317460317,1.91232048374906,0.944154520742038,0.281273277321948,0.582790253187041,0.566727849943131,"NFATC3/TP53",2
"GO:0016579","protein deubiquitination","2/147","63/8855",0.0317460317460317,1.91232048374906,0.944154520742038,0.281273277321948,0.582790253187041,0.566727849943131,"USP9X/VCP",2
"GO:0018212","peptidyl-tyrosine modification","2/147","63/8855",0.0317460317460317,1.91232048374906,0.944154520742038,0.281273277321948,0.582790253187041,0.566727849943131,"FYN/TNFRSF18",2
"GO:0019364","pyridine nucleotide catabolic process","2/147","63/8855",0.0317460317460317,1.91232048374906,0.944154520742038,0.281273277321948,0.582790253187041,0.566727849943131,"GIT1/TPI1",2
"GO:0032526","response to retinoic acid","2/147","63/8855",0.0317460317460317,1.91232048374906,0.944154520742038,0.281273277321948,0.582790253187041,0.566727849943131,"TMEM161A/RARG",2
"GO:0071887","leukocyte apoptotic process","2/147","63/8855",0.0317460317460317,1.91232048374906,0.944154520742038,0.281273277321948,0.582790253187041,0.566727849943131,"TP53/PLEKHO2",2
"GO:0048638","regulation of developmental growth","4/147","162/8855",0.0246913580246914,1.48736037624927,0.813377398517308,0.282295755927492,0.582790253187041,0.566727849943131,"TNFRSF12A/LIMK1/MACF1/BMPR2",4
"GO:0071478","cellular response to radiation","3/147","112/8855",0.0267857142857143,1.61352040816327,0.848940009522449,0.284700595327209,0.582790253187041,0.566727849943131,"TMEM161A/NMT1/TP53",3
"GO:2000779","regulation of double-strand break repair","3/147","112/8855",0.0267857142857143,1.61352040816327,0.848940009522449,0.284700595327209,0.582790253187041,0.566727849943131,"SPIRE1/UBE2V2/RTEL1",3
"GO:0001945","lymph vessel development","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"BMPR2",1
"GO:0002360","T cell lineage commitment","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"TP53",1
"GO:0006740","NADPH regeneration","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"TP53",1
"GO:0007042","lysosomal lumen acidification","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"LAMP1",1
"GO:0007602","phototransduction","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"NMT1",1
"GO:0019985","translesion synthesis","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"VCP",1
"GO:0021988","olfactory lobe development","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"ID2",1
"GO:0034331","cell junction maintenance","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"GIT1",1
"GO:0034508","centromere complex assembly","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"TRAPPC12",1
"GO:0038179","neurotrophin signaling pathway","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"SOS1",1
"GO:0042119","neutrophil activation","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"PREX1",1
"GO:0043647","inositol phosphate metabolic process","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"NUDT3",1
"GO:0045577","regulation of B cell differentiation","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"ID2",1
"GO:0045687","positive regulation of glial cell differentiation","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"ID2",1
"GO:0048634","regulation of muscle organ development","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"FGF3",1
"GO:0048806","genitalia development","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"TBX3",1
"GO:0051875","pigment granule localization","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"RAB11A",1
"GO:0055094","response to lipoprotein particle","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"CD9",1
"GO:0061744","motor behavior","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"FMC1",1
"GO:0070570","regulation of neuron projection regeneration","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"KREMEN1",1
"GO:0071480","cellular response to gamma radiation","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"TP53",1
"GO:0090169","regulation of spindle assembly","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"DYNC1H1",1
"GO:0098868","bone growth","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"RARG",1
"GO:1900368","regulation of post-transcriptional gene silencing by regulatory ncRNA","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"TP53",1
"GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"FYN",1
"GO:1902686","mitochondrial outer membrane permeabilization involved in programmed cell death","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"PPIF",1
"GO:1904357","negative regulation of telomere maintenance via telomere lengthening","1/147","20/8855",0.05,3.01190476190476,1.17027615320308,0.284780154500786,0.582790253187041,0.566727849943131,"TP53",1
"GO:0051402","neuron apoptotic process","4/147","163/8855",0.0245398773006135,1.47823546596553,0.80065411425309,0.286013267042006,0.584853250229876,0.568733988295876,"FYN/MAP2K7/ATN1/TP53",4
"GO:0009145","purine nucleoside triphosphate biosynthetic process","2/147","64/8855",0.03125,1.88244047619048,0.920503582957509,0.287445818835045,0.586398495409955,0.570236644652519,"VCP/IMPDH2",2
"GO:0009581","detection of external stimulus","2/147","64/8855",0.03125,1.88244047619048,0.920503582957509,0.287445818835045,0.586398495409955,0.570236644652519,"FYN/NMT1",2
"GO:0009582","detection of abiotic stimulus","2/147","64/8855",0.03125,1.88244047619048,0.920503582957509,0.287445818835045,0.586398495409955,0.570236644652519,"FYN/NMT1",2
"GO:0071897","DNA biosynthetic process","3/147","113/8855",0.0265486725663717,1.5992414664981,0.832923077039384,0.289236852671649,0.589054210825066,0.572819165343344,"DSCC1/TP53/VCP",3
"GO:0030336","negative regulation of cell migration","4/147","165/8855",0.0242424242424242,1.46031746031746,0.775458834946336,0.293470059408721,0.589054210825066,0.572819165343344,"ZMYND8/C5/CORO1C/GNA12",4
"GO:0009191","ribonucleoside diphosphate catabolic process","2/147","65/8855",0.0307692307692308,1.85347985347985,0.897273271199728,0.293612910378928,0.589054210825066,0.572819165343344,"GIT1/TPI1",2
"GO:0072526","pyridine-containing compound catabolic process","2/147","65/8855",0.0307692307692308,1.85347985347985,0.897273271199728,0.293612910378928,0.589054210825066,0.572819165343344,"GIT1/TPI1",2
"GO:0031099","regeneration","3/147","114/8855",0.0263157894736842,1.58521303258145,0.817062109153624,0.293778775885013,0.589054210825066,0.572819165343344,"CD9/KREMEN1/TOP1",3
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","3/147","114/8855",0.0263157894736842,1.58521303258145,0.817062109153624,0.293778775885013,0.589054210825066,0.572819165343344,"RAB11A/VCP/DYNC1H1",3
"GO:1903313","positive regulation of mRNA metabolic process","3/147","114/8855",0.0263157894736842,1.58521303258145,0.817062109153624,0.293778775885013,0.589054210825066,0.572819165343344,"ALKBH5/GTPBP1/METTL16",3
"GO:0061061","muscle structure development","8/147","379/8855",0.0211081794195251,1.27151652217615,0.701923219693774,0.293866387610149,0.589054210825066,0.572819165343344,"CD9/NFATC3/PPIF/ID2/TBX3/PDCD4/FGF3/BMPR2",8
"GO:0071363","cellular response to growth factor stimulus","8/147","380/8855",0.0210526315789474,1.26817042606516,0.694227867288848,0.296309599472815,0.589054210825066,0.572819165343344,"FYN/GIT1/SOS1/USP9X/TP53/PDCD4/FGF3/BMPR2",8
"GO:0002715","regulation of natural killer cell mediated immunity","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"LAMP1",1
"GO:0006099","tricarboxylic acid cycle","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"MDH2",1
"GO:0006921","cellular component disassembly involved in execution phase of apoptosis","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"ACIN1",1
"GO:0007064","mitotic sister chromatid cohesion","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"DSCC1",1
"GO:0009226","nucleotide-sugar biosynthetic process","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"MPI",1
"GO:0019369","arachidonate metabolic process","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"EPHX1",1
"GO:0030195","negative regulation of blood coagulation","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"CD9",1
"GO:0030501","positive regulation of bone mineralization","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"BMPR2",1
"GO:0030850","prostate gland development","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"RARG",1
"GO:0030970","retrograde protein transport, ER to cytosol","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"VCP",1
"GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"SOS1",1
"GO:0046825","regulation of protein export from nucleus","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"ANP32B",1
"GO:0048713","regulation of oligodendrocyte differentiation","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"ID2",1
"GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"ELF1",1
"GO:0060147","regulation of post-transcriptional gene silencing","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"TP53",1
"GO:0061615","glycolytic process through fructose-6-phosphate","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"TPI1",1
"GO:0061620","glycolytic process through glucose-6-phosphate","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"TPI1",1
"GO:0090151","establishment of protein localization to mitochondrial membrane","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"TOMM40",1
"GO:0090317","negative regulation of intracellular protein transport","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"PKIG",1
"GO:0099022","vesicle tethering","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"TRAPPC12",1
"GO:1900047","negative regulation of hemostasis","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"CD9",1
"GO:1903241","U2-type prespliceosome assembly","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"DDX46",1
"GO:1903426","regulation of reactive oxygen species biosynthetic process","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"FYN",1
"GO:1903513","endoplasmic reticulum to cytosol transport","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"VCP",1
"GO:1903580","positive regulation of ATP metabolic process","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"VCP",1
"GO:1905146","lysosomal protein catabolic process","1/147","21/8855",0.0476190476190476,2.86848072562358,1.11375274684658,0.296680247006545,0.589054210825066,0.572819165343344,"AP5Z1",1
"GO:0007034","vacuolar transport","3/147","115/8855",0.0260869565217391,1.57142857142857,0.801353930088197,0.298325644685416,0.591417506130736,0.575117325376116,"VCP/LAMP1/SLC48A1",3
"GO:0035966","response to topologically incorrect protein","3/147","115/8855",0.0260869565217391,1.57142857142857,0.801353930088197,0.298325644685416,0.591417506130736,0.575117325376116,"SERPINH1/HSPA4L/VCP",3
"GO:0009134","nucleoside diphosphate catabolic process","2/147","66/8855",0.0303030303030303,1.82539682539683,0.874448517341476,0.299773040704221,0.592479188433666,0.576149746432527,"GIT1/TPI1",2
"GO:0046031","ADP metabolic process","2/147","66/8855",0.0303030303030303,1.82539682539683,0.874448517341476,0.299773040704221,0.592479188433666,0.576149746432527,"GIT1/TPI1",2
"GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","2/147","66/8855",0.0303030303030303,1.82539682539683,0.874448517341476,0.299773040704221,0.592479188433666,0.576149746432527,"ZMYND8/RAB11A",2
"GO:1901992","positive regulation of mitotic cell cycle phase transition","2/147","66/8855",0.0303030303030303,1.82539682539683,0.874448517341476,0.299773040704221,0.592479188433666,0.576149746432527,"RAB11A/CDC25A",2
"GO:0032886","regulation of microtubule-based process","4/147","167/8855",0.0239520958083832,1.44282862845737,0.750590797152056,0.300953098590903,0.594359500940545,0.577978235255766,"GIT1/MACF1/LAMP1/DYNC1H1",4
"GO:0030099","myeloid cell differentiation","6/147","274/8855",0.0218978102189781,1.31908237747654,0.697073167539249,0.303443569286167,0.59545999110164,0.579048394578902,"ACIN1/RPS19/CORO1C/ID2/RARG/SLC48A1",6
"GO:0048812","neuron projection morphogenesis","7/147","329/8855",0.0212765957446809,1.28166160081054,0.676428884109596,0.305546968943491,0.59545999110164,0.579048394578902,"TNFRSF12A/FYN/LIMK1/SOS1/USP9X/MACF1/BMPR2",7
"GO:0009792","embryo development ending in birth or egg hatching","9/147","439/8855",0.020501138952164,1.23494956068988,0.656029320383297,0.30572952379865,0.59545999110164,0.579048394578902,"MBD3/KEAP1/TRIP6/TBX3/NMT1/TP53/GNA12/RPS7/RARG",9
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","2/147","67/8855",0.0298507462686567,1.79815209665956,0.852015022237144,0.305924749555496,0.59545999110164,0.579048394578902,"TMEM161A/TP53",2
"GO:0045667","regulation of osteoblast differentiation","2/147","67/8855",0.0298507462686567,1.79815209665956,0.852015022237144,0.305924749555496,0.59545999110164,0.579048394578902,"ID2/BMPR2",2
"GO:0046683","response to organophosphorus","2/147","67/8855",0.0298507462686567,1.79815209665956,0.852015022237144,0.305924749555496,0.59545999110164,0.579048394578902,"PER1/TOP1",2
"GO:0072593","reactive oxygen species metabolic process","3/147","117/8855",0.0256410256410256,1.54456654456654,0.770383697096046,0.307431389225438,0.59545999110164,0.579048394578902,"FYN/PREX1/TP53",3
"GO:0007031","peroxisome organization","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"USP9X",1
"GO:0007143","female meiotic nuclear division","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"SPIRE1",1
"GO:0021799","cerebral cortex radially oriented cell migration","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"FYN",1
"GO:0030857","negative regulation of epithelial cell differentiation","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"TBX3",1
"GO:0031116","positive regulation of microtubule polymerization","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"GIT1",1
"GO:0031641","regulation of myelination","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"RARG",1
"GO:0035020","regulation of Rac protein signal transduction","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"GABARAP",1
"GO:0036257","multivesicular body organization","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"RAB11A",1
"GO:0036258","multivesicular body assembly","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"RAB11A",1
"GO:0042743","hydrogen peroxide metabolic process","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"FYN",1
"GO:0045648","positive regulation of erythrocyte differentiation","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"ID2",1
"GO:0048199","vesicle targeting, to, from or within Golgi","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"TRAPPC12",1
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"TNFRSF18",1
"GO:0051952","regulation of amine transport","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"SLC43A1",1
"GO:0060966","regulation of gene silencing by regulatory ncRNA","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"TP53",1
"GO:0060999","positive regulation of dendritic spine development","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"ZMYND8",1
"GO:0062098","regulation of programmed necrotic cell death","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"TP53",1
"GO:0070232","regulation of T cell apoptotic process","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"TP53",1
"GO:1901186","positive regulation of ERBB signaling pathway","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"SOS1",1
"GO:1902882","regulation of response to oxidative stress","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"KEAP1",1
"GO:1904646","cellular response to amyloid-beta","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"FYN",1
"GO:1990000","amyloid fibril formation","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"USP9X",1
"GO:2000279","negative regulation of DNA biosynthetic process","1/147","22/8855",0.0454545454545455,2.73809523809524,1.06047396505222,0.30838366603417,0.59545999110164,0.579048394578902,"TP53",1
"GO:0050804","modulation of chemical synaptic transmission","5/147","223/8855",0.0224215246636771,1.35062993807388,0.688993185766218,0.311877047237586,0.595561297041385,0.579146908404595,"FYN/ZMYND8/RAB11A/GIT1/ARF1",5
"GO:0006959","humoral immune response","2/147","68/8855",0.0294117647058824,1.77170868347339,0.829959205426174,0.312066626414617,0.595561297041385,0.579146908404595,"RPS19/C5",2
"GO:0007032","endosome organization","2/147","68/8855",0.0294117647058824,1.77170868347339,0.829959205426174,0.312066626414617,0.595561297041385,0.579146908404595,"RAB11A/CORO1C",2
"GO:0033108","mitochondrial respiratory chain complex assembly","2/147","68/8855",0.0294117647058824,1.77170868347339,0.829959205426174,0.312066626414617,0.595561297041385,0.579146908404595,"CHCHD4/FMC1",2
"GO:0042476","odontogenesis","2/147","68/8855",0.0294117647058824,1.77170868347339,0.829959205426174,0.312066626414617,0.595561297041385,0.579146908404595,"EDAR/ANKRD11",2
"GO:0043200","response to amino acid","2/147","68/8855",0.0294117647058824,1.77170868347339,0.829959205426174,0.312066626414617,0.595561297041385,0.579146908404595,"FYN/LAMTOR4",2
"GO:0062014","negative regulation of small molecule metabolic process","2/147","68/8855",0.0294117647058824,1.77170868347339,0.829959205426174,0.312066626414617,0.595561297041385,0.579146908404595,"GIT1/TP53",2
"GO:0010256","endomembrane system organization","8/147","387/8855",0.020671834625323,1.24523194290636,0.640931051829912,0.313546391518581,0.595561297041385,0.579146908404595,"CD9/RAB11A/PRX/CORO1C/TOR1AIP1/CDC25A/TRAPPC12/AP5Z1",8
"GO:0001701","in utero embryonic development","6/147","278/8855",0.0215827338129496,1.30010277492292,0.660532088074393,0.3151312143793,0.595561297041385,0.579146908404595,"MBD3/KEAP1/TBX3/NMT1/TP53/GNA12",6
"GO:0099177","regulation of trans-synaptic signaling","5/147","224/8855",0.0223214285714286,1.34460034013605,0.678700811797303,0.31514803277635,0.595561297041385,0.579146908404595,"FYN/ZMYND8/RAB11A/GIT1/ARF1",5
"GO:0007033","vacuole organization","4/147","171/8855",0.0233918128654971,1.40907825118351,0.701800631193061,0.315984785286621,0.595561297041385,0.579146908404595,"GABARAP/TMEM39A/LAMP1/AP5Z1",4
"GO:0141188","nucleic acid catabolic process","6/147","279/8855",0.021505376344086,1.29544290834613,0.651482120585041,0.31806513712024,0.595561297041385,0.579146908404595,"ALKBH5/GTPBP1/METTL16/EXOSC2/TBRG4/FASTK",6
"GO:0000423","mitophagy","2/147","69/8855",0.0289855072463768,1.74603174603175,0.808268158820565,0.318197309271286,0.595561297041385,0.579146908404595,"TP53/GABARAP",2
"GO:0001838","embryonic epithelial tube formation","2/147","69/8855",0.0289855072463768,1.74603174603175,0.808268158820565,0.318197309271286,0.595561297041385,0.579146908404595,"RPS7/RARG",2
"GO:0001952","regulation of cell-matrix adhesion","2/147","69/8855",0.0289855072463768,1.74603174603175,0.808268158820565,0.318197309271286,0.595561297041385,0.579146908404595,"CORO1C/MACF1",2
"GO:0006400","tRNA modification","2/147","69/8855",0.0289855072463768,1.74603174603175,0.808268158820565,0.318197309271286,0.595561297041385,0.579146908404595,"TRMO/TRMT61A",2
"GO:0009201","ribonucleoside triphosphate biosynthetic process","2/147","69/8855",0.0289855072463768,1.74603174603175,0.808268158820565,0.318197309271286,0.595561297041385,0.579146908404595,"VCP/IMPDH2",2
"GO:0031123","RNA 3'-end processing","2/147","69/8855",0.0289855072463768,1.74603174603175,0.808268158820565,0.318197309271286,0.595561297041385,0.579146908404595,"EXOSC2/RPS21",2
"GO:0031623","receptor internalization","2/147","69/8855",0.0289855072463768,1.74603174603175,0.808268158820565,0.318197309271286,0.595561297041385,0.579146908404595,"CD9/ARF1",2
"GO:0050768","negative regulation of neurogenesis","2/147","69/8855",0.0289855072463768,1.74603174603175,0.808268158820565,0.318197309271286,0.595561297041385,0.579146908404595,"ID2/TP53",2
"GO:0051961","negative regulation of nervous system development","2/147","69/8855",0.0289855072463768,1.74603174603175,0.808268158820565,0.318197309271286,0.595561297041385,0.579146908404595,"ID2/TP53",2
"GO:0072665","protein localization to vacuole","2/147","69/8855",0.0289855072463768,1.74603174603175,0.808268158820565,0.318197309271286,0.595561297041385,0.579146908404595,"NMT1/LAMTOR4",2
"GO:0098773","skin epidermis development","2/147","69/8855",0.0289855072463768,1.74603174603175,0.808268158820565,0.318197309271286,0.595561297041385,0.579146908404595,"SOS1/EDAR",2
"GO:0007346","regulation of mitotic cell cycle","7/147","334/8855",0.0209580838323353,1.2624750499002,0.635309272064796,0.318911964365096,0.595561297041385,0.579146908404595,"FOXN3/RAB11A/ID2/TP53/BUB3/CDC25A/TOM1L2",7
"GO:0071345","cellular response to cytokine stimulus","9/147","445/8855",0.0202247191011236,1.21829855537721,0.613906293093591,0.319636019507682,0.595561297041385,0.579146908404595,"MAP2K7/KEAP1/KRT18/SOS1/EDAR/TP53/RARG/IMPDH2/TNFRSF18",9
"GO:0001912","positive regulation of leukocyte mediated cytotoxicity","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"LAMP1",1
"GO:0001941","postsynaptic membrane organization","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"ZMYND8",1
"GO:0002862","negative regulation of inflammatory response to antigenic stimulus","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"FYN",1
"GO:0006346","DNA methylation-dependent constitutive heterochromatin formation","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"MBD3",1
"GO:0006497","protein lipidation","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"NMT1",1
"GO:0007039","protein catabolic process in the vacuole","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"AP5Z1",1
"GO:0007097","nuclear migration","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"DYNC1H1",1
"GO:0007520","myoblast fusion","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"CD9",1
"GO:0010171","body morphogenesis","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"ANKRD11",1
"GO:0032801","receptor catabolic process","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"GIT1",1
"GO:0032924","activin receptor signaling pathway","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"BMPR2",1
"GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"PER1",1
"GO:0045070","positive regulation of viral genome replication","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"TMEM39A",1
"GO:0045747","positive regulation of Notch signaling pathway","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"TSPAN5",1
"GO:0045981","positive regulation of nucleotide metabolic process","1/147","23/8855",0.0434782608695652,2.61904761904762,1.01009733697998,0.31989364011919,0.595561297041385,0.579146908404595,"VCP",1
