normalized_gene_position_percent,Scramble replicate 1,Scramble replicate 2,Scramble mean,Scramble sem,p53KD replicate 1,p53KD replicate 2,p53KD mean,p53KD sem
53.535353535353536,0.04051984856133582,0.011878420201736139,0.026199134381535982,0.014320714179799842,0.01066027069398558,-0.00014993700138604788,0.005255166846299766,0.0054051038476858135
54.54545454545455,0.03681174084288038,0.0210643238183862,0.028938032330633287,0.00787370851224709,0.009875707241062131,0.005191436050058802,0.007533571645560467,0.0023421355955016644
55.55555555555556,0.0447033741309638,0.018005493285891905,0.03135443370842785,0.013348940422535947,0.01107314817611924,-0.003896953845401013,0.0035880971653591137,0.007485051010760126
56.56565656565657,0.03242305212691938,0.00676748913792053,0.019595270632419955,0.012827781494499422,0.015551262886592395,0.0004831160204744755,0.008017189453533436,0.007534073433058959
57.57575757575758,0.028955812377719218,0.019318221107997996,0.024137016742858605,0.004818795634860611,0.015135374150826265,-0.0013669515137410373,0.006884211318542614,0.008251162832283651
58.58585858585859,0.04692918590622296,0.021197770241907436,0.0340634780740652,0.012865707832157762,0.020562983177823447,-0.0023359208949941253,0.00911353114141466,0.011449452036408785
59.5959595959596,0.04391535469092474,0.028135220695540964,0.03602528769323285,0.007890066997691887,0.02724641949185732,0.013099040308731703,0.020172729900294513,0.0070736895915628085
60.60606060606061,0.03458820541948062,0.014022719531066662,0.02430546247527364,0.01028274294420698,0.02096676555465111,0.008769071956356893,0.014867918755504002,0.006098846799147109
61.61616161616162,0.03679049560336266,0.01588732464158366,0.026338910122473157,0.0104515854808895,0.013028620492904243,0.013662675511141736,0.01334564800202299,0.0003170275091187464
62.62626262626263,0.04932719704915197,0.020778844680702558,0.035053020864927266,0.014274176184224704,0.02239631065592814,0.015453658259727636,0.01892498445782789,0.003471326198100252
63.63636363636364,0.037814202847119845,0.03386869048539701,0.03584144666625842,0.0019727561808614187,0.009874936704691991,0.010485078364884918,0.010180007534788454,0.0003050708300964631
64.64646464646465,0.027618978528480664,0.03140324037650877,0.029511109452494716,0.0018921309240140516,0.014737893094324012,0.0052038314073291235,0.009970862250826568,0.004767030843497444
65.65656565656566,0.03497858615867857,0.02744485253235688,0.031211719345517724,0.003766866813160845,0.017681353630535697,0.01789281802173457,0.017787085826135134,0.0001057321955994367
66.66666666666667,0.03840245004308564,0.0022441255033437235,0.02032328777321468,0.018079162269870958,0.007415491795305007,0.012066972058276573,0.00974123192679079,0.002325740131485783
67.67676767676768,0.030071337407958452,0.01043169953807508,0.020251518473016768,0.009819818934941686,0.0076294209207365925,0.010794291602008598,0.009211856261372595,0.0015824353406360032
68.68686868686869,0.03478014762570506,0.01168556228720221,0.023232854956453636,0.011547292669251426,0.00570176045688861,0.017921632371928776,0.011811696414408693,0.006109935957520083
69.6969696969697,0.04182301172812736,0.02101392217959917,0.031418466953863265,0.010404544774264094,0.009869408114619846,0.007914452738187019,0.008891930426403433,0.0009774776882164134
70.70707070707071,0.02981462240414886,0.020429846168489117,0.02512223428631899,0.004692388117829871,0.008211796659855945,0.01112846316240984,0.009670129911132893,0.001458333251276948
71.71717171717172,0.03127719281229366,0.010195798950584447,0.020736495881439054,0.010540696930854606,0.00640724060206316,0.004425188347137224,0.005416214474600192,0.000991026127462968
72.72727272727273,0.03972162114917026,0.00206992384414229,0.020895772496656275,0.018825848652513986,-0.00155313096087262,0.005137596740766804,0.001792232889947092,0.003345363850819712
73.73737373737374,0.0336543063999195,0.02343526676317147,0.028544786581545488,0.005109519818374016,0.02394543092350349,-0.0029884735793573743,0.010478478672073058,0.013466952251430433
74.74747474747475,0.027219609916737376,0.014475446230893826,0.0208475280738156,0.006372081842921775,0.02439889260018918,0.0045818456313603245,0.014490369115774754,0.00990852348441443
75.75757575757576,0.03302240207199908,0.013264696944494905,0.023143549508246992,0.009878852563752085,0.018353966989286773,0.011702376962681666,0.01502817197598422,0.0033257950133025534
76.76767676767678,0.03796371299035595,0.016425381989264465,0.027194547489810206,0.010769165500545741,0.008043120335799219,0.008486542084444687,0.008264831210121953,0.00022171087432273394
77.77777777777779,0.03146740116992607,0.010437023011132425,0.02095221209052925,0.010515189079396824,0.005896375181803158,-0.0038276214969832838,0.0010343768424099372,0.00486199833939322
78.7878787878788,0.04300475813208882,0.008429516703528194,0.025717137417808508,0.017287620714280316,0.0184611294304245,0.008192160224284647,0.013326644827354574,0.005134484603069927
79.7979797979798,0.037218711468513944,0.031553496993057144,0.034386104230785544,0.0028326072377284,0.018071427490967715,0.00796428708055816,0.013017857285762938,0.005053570205204778
80.80808080808082,0.04047727755203814,0.05324941318217447,0.046863345367106304,0.006386067815068164,0.015693937229106055,-0.0023947118012238007,0.006649612713941128,0.009044324515164927
