gene_name,baseMean_CPM,case_mean_CPM,control_mean_CPM,log2FoldChange,pvalue,padj
ZSCAN2,2.0472829572478144,1.899697552318858,2.194868362176771,-0.13985405878157117,,
D2HGDH,13.249745867017772,12.559111595885783,13.940380138149761,-0.13995420104695827,,
DTD1,24.564298919786346,23.324064392359308,25.804533447213387,-0.14009271029523856,,
NADK,83.68547708932483,79.57621969157883,87.79473448707084,-0.14012000584464343,,
WDR13,83.85361230382276,79.73452782093874,87.97269678670679,-0.14017687715175015,,
ZNF577,4.931966291939268,4.6437051278905415,5.220227455987995,-0.1403247245419564,,
DICER1-AS1,2.103328028747124,1.9524669287721597,2.2541891287220888,-0.14037720100674725,,
ENSG00000185641,2.103328028747124,1.9524669287721597,2.2541891287220888,-0.14037720100674725,,
TGOLN2,363.47010017112325,345.7449545220322,381.1952458202143,-0.14043494246405067,,
FNTA,42.096579213932316,39.999187351602615,44.19397107626201,-0.14053501419331843,,
SYTL4,4.988011363438579,4.696474504343843,5.279548222533314,-0.1405914444475203,,
IVD,70.83132241784824,67.33372435441285,74.32892048128362,-0.14060609525094292,,
RAC2,22.184021228588684,21.054981204867342,23.313061252310025,-0.1406270232515048,,
ITPA,59.516769365079654,56.56877155793932,62.464767172219986,-0.1406694663694433,,
ZNF224,5.044056434937888,4.749243880797144,5.338868989078632,-0.1408532202292836,,
PRDM2,54.13971819619192,51.450142041969066,56.82929435041477,-0.14085381823327925,,
RHBDL1,2.1593731002464343,2.0052363052254614,2.313509895267407,-0.14088179161334488,,
GPT2,57.360671959879234,54.510765876260564,60.210578043497904,-0.14101339438235444,,
ALDH3B1,7.984784841128652,7.54602083282213,8.423548849435175,-0.14101763816509352,,
ARSB,25.629155278273238,24.326682544972044,26.931628011574432,-0.1412415486432313,,
DCAF8,20.2521041093855,19.208053029001785,21.29615518976921,-0.14186461920459792,,
RGS19,59.37829453385439,56.41046342857942,62.346125639129355,-0.14194268291384818,,
ALKBH7,14.31460222550466,13.561729748498513,15.067474702510806,-0.14196146136183918,,
RHBDD1,14.482737440002587,13.720037877858418,15.245437002146758,-0.14225316890857037,,
PAIP2B,8.43314541312313,7.968175844448543,8.898114981797718,-0.1423392352044808,,
KTN1,540.5763391875641,513.8681879022511,567.2844904728773,-0.14241020886299127,,
LINC01521,2.3835533862436735,2.2163138110386678,2.5507929614486797,-0.14273306755825202,,
CCHCR1,2.3835533862436735,2.2163138110386678,2.5507929614486797,-0.14273306755825202,,
RBM23,58.11891827264292,55.196767770153485,61.04106877513236,-0.1427363853881326,,
ZFAND2A,11.766189319809065,11.13433843164664,12.398040207971489,-0.14292653217970902,,
OXA1L,105.98486415595815,100.68397027289947,111.28575803901681,-0.14308268568813762,,
MED17,8.71337077061968,8.232022726715051,9.19471881452431,-0.14310330361178386,,
GALNT1,34.20077552262164,32.45316651878049,35.94838452646278,-0.14336851157206434,,
XPC,31.204002044931563,29.603620190302202,32.804383899560925,-0.14350803004830587,,
ANAPC1P2,2.4956435292422934,2.3218525639452707,2.669434494539316,-0.1435697003627186,,
ARFGEF3,53.80672346224206,51.080756406795956,56.532690517688174,-0.14363153750124374,,
COLGALT1,214.96650178960635,204.21748687427723,225.71551670493548,-0.14372946410171183,,
FTO,31.764452759924666,30.13131395483522,33.39759156501411,-0.14394108478399772,,
RAB11A,70.75216835316829,67.17541622505296,74.32892048128362,-0.14395225148013405,,
NBPF8,5.8286874359282255,5.488015151143367,6.169359720713085,-0.1440670922379878,,
ASH2L,31.932587974422592,30.289622084195123,33.57555386465006,-0.14406812821994655,,
SIAE,5.884732507427536,5.540784527596668,6.228680487258404,-0.14426863511275395,,
TEDC2,19.04877291967334,18.04712674702915,20.050419092317526,-0.1442755721138299,,
LMTK2,167.1862613610631,158.78305374798452,175.58946897414168,-0.14428490230971966,,
STRIP1,48.990123008347425,46.48982065535872,51.490425361336136,-0.14443598072857589,,
BID,105.48373420751037,100.15627650836645,110.81119190665427,-0.14447876560533063,,
FRMD8,109.71349925818524,104.16674911881736,115.26024939755312,-0.14467927292684649,,
GINS1,46.329619959653215,43.95689058560024,48.70234933370618,-0.14477179086173125,,
SLC35E1,80.44469002750289,76.35728772792743,84.53209232707835,-0.14492861985533578,,
SLC8B1,29.832535640721474,28.28438577896966,31.380685502473288,-0.1450018927971302,,
TIMM29,19.665268706165747,18.627589888015468,20.702947524316027,-0.14500795931578028,,
JAK2,6.108912793424776,5.751862033409876,6.465963553439676,-0.14504304133968973,,
ZSWIM7,9.72218205760726,9.18187150287448,10.262492612340036,-0.14552339595212155,,
FASTKD2,68.96200176023638,65.43402680209398,72.48997671837876,-0.1456251305772953,,
SLC50A1,27.340167806525194,25.90976383857109,28.770571774479293,-0.14575720041524068,,
SNAI1,6.3330930794220155,5.962939539223082,6.703246619620948,-0.1457701177589815,,
USP48,59.187050326175815,56.14661654631291,62.227484106038716,-0.1458837301867093,,
RALGAPB,116.04659233760725,110.12968865804045,121.96349601717407,-0.14598579958476543,,
FCMR,13.6717217507856,12.928497231058895,14.414946270512305,-0.14629024932908466,,
TMEM203,42.46578572124684,40.26303423386913,44.66853720862455,-0.1463506678564206,,
KLHL9,24.511529543333047,23.218525639452707,25.804533447213387,-0.14636598394001318,,
FSD1,13.83985696528353,13.086805360418799,14.59290857014826,-0.14654559045663296,,
NBPF14,3.000049172736082,2.7967769520249854,3.203321393447179,-0.1467545238147441,,
MRPL23,6.669363508417874,6.2795557979428915,7.059171218892857,-0.14678106477811081,,
ETV3,161.28497125054696,153.03119171457467,169.53875078651922,-0.1468770639050388,,
ATP8B3,6.725408579917184,6.3323251743961935,7.118491985438176,-0.1469410028388418,,
MPC2,21.514756065642974,20.36897931097442,22.660532820311527,-0.14696456329496824,,
HAUS7,3.0560942442353918,2.849546328478287,3.262642159992497,-0.14705951583258975,,
ZNF398,25.576385901819933,24.221143792065437,26.931628011574432,-0.14726596028363637,,
MRPL20-AS1,36.92059933786117,34.98609658853896,38.855102087183376,-0.14732480232193984,,
FBXO33,25.800566187817175,24.432221297878645,27.168911077755702,-0.14744631947991424,,
ERCC1,68.06855631129342,64.53694740238787,71.60016522019897,-0.1476643552385249,,
CILP2,7.005633937413734,6.5961720566627005,7.415095818164766,-0.14770711530093916,,
FGD4,10.843083487593455,10.237259031940512,11.448907943246398,-0.1477290107707043,,
NDUFV3,69.24550281277894,65.6451043079072,72.84590131765067,-0.1480189489810385,,
FAHD1,30.478691810486545,28.86484891995598,32.09253470101711,-0.14805737465955196,,
ZNF37BP,11.123308845090005,10.501105914207018,11.74551177597299,-0.14821671030916572,,
COX18,15.128893609767658,14.300501018844736,15.957286200690579,-0.1483264081572974,,
ZNF587,23.02797299612434,21.793752475213566,24.262193517035115,-0.1483414625926555,,
DENND6A,31.03914252547964,29.392542684488998,32.685742366470286,-0.14842071590968933,,
ATOSA,7.285859294910283,6.860018938929209,7.711699650891357,-0.1484214271032694,,
NDC1,103.3078035041753,97.93996269732777,108.67564431102281,-0.1486179210966013,,
NUCKS1,298.9385764986612,283.4770903071362,314.4000626901861,-0.1488704737237076,,
FKBP7,3.448409744730561,3.218931963651398,3.677887525809724,-0.14897935202547827,,
NEK8,7.566084652406833,7.123865821195717,8.008303483617947,-0.14908902026648627,,
PFN1P1,56.81004833002416,53.82476398236764,59.795332677680676,-0.14913287449973048,,
TBL1X,44.56911374999396,42.21550116264129,46.92272633734664,-0.14916109378796813,,
ACAT2,32.66444959895963,30.922854601634747,34.40604459628451,-0.14940601551379895,,
PATL1,182.638143491784,173.1363241432826,192.13996284028542,-0.14942953026072672,,
PPP2R5D,32.88862988495687,31.13393210744795,34.64332766246579,-0.14953450447905278,,
ZMYM6,7.790264938404071,7.334943327008924,8.245586549799219,-0.14959245891460307,,
ADPRM,3.6165449592284906,3.377240093011303,3.8558498254456786,-0.1497022863121518,,
PM20D2,88.66020654472078,84.00884731365615,93.31156577578543,-0.14982170691918487,,
TOM1,16.473975325751095,15.566966053723975,17.380984597778212,-0.14990462553747733,,
WT1,21.15210094842046,19.999593675801307,22.304608221039615,-0.15025384636815511,,
PTMAP3,12.52443563257275,11.82034032553956,13.228530939605943,-0.15035215499666393,,
TMEM181,65.13110360014866,61.68740107390958,68.57480612638776,-0.1503894643917208,,
TMED2-DT,3.84072524522573,3.588317598824509,4.093132891626951,-0.15058810424009966,,
THAP5,17.202561255242124,16.252967947616895,18.15215456286735,-0.15066213702537887,,
AASDH,8.406760724896479,7.915406467995242,8.898114981797718,-0.15085322723796626,,
TRAPPC11,26.558812500580864,25.118223191771566,27.999401809390157,-0.15096638660446074,,
NSUN4,32.30179448173712,30.55346896646163,34.05011999701261,-0.15162076061343452,,
TEF,13.53324691956033,12.770189101698989,14.29630473742167,-0.15163479881828035,,
HHAT,8.967211439889578,8.443100232528257,9.4913226472509,-0.15186408196630136,,
GDE1,66.22562034190821,62.69001922652231,69.76122145729413,-0.15189164409770634,,
PRKCZ,23.337858736893548,22.057599357480072,24.618118116307024,-0.15192218592523446,,
SIK1,4.28908581722021,4.010472610450923,4.567699023989496,-0.1521345334122943,,
NAP1L4,4.345130888719519,4.063241986904224,4.627019790534814,-0.1523096009984978,,
NHLRC2,53.48028011838423,50.60583201871624,56.35472821805222,-0.1523783092145832,,
HNRNPA2B1,1472.2939706802822,1394.5363115314017,1550.0516298291627,-0.15242704665555337,,
CHAMP1,44.40425423054204,42.004423656828074,46.80408480425601,-0.15264882960981715,,
SLC46A1,20.228995116204857,19.102514276095185,21.355475956314528,-0.1532523072371186,,
WAC-AS1,15.326689207538244,14.45880914820464,16.19456926687185,-0.15352378886717968,,
CRTC1,15.494824422036174,14.617117277564546,16.372531566507803,-0.15367982752371812,,
MT1E,230.36215972096937,218.04306350504226,242.68125593689646,-0.15378075345256254,,
REPS2,10.536473441870253,9.9206427732207,11.152304110519808,-0.1541721050441022,,
OIP5-AS1,44.26577939931677,41.84611552746818,46.68544327116537,-0.15438451410509885,,
COPE,83.68202226642023,79.15406467995241,88.20997985288805,-0.15442942986306407,,
PKM,2749.5037997894533,2602.374569171022,2896.6330304078842,-0.1544919976978166,,
EXTL2,11.040879085364043,10.395567161300416,11.686191009427672,-0.154786239542336,,
CLCN5,22.80706840517311,21.529905592947056,24.08423121739916,-0.1549394547382411,,
QDPR,46.7317625452864,44.16796809141345,49.29555699915936,-0.15513094637756514,,
HIKESHI,29.054456029823157,27.440075755716837,30.668836303929474,-0.15513854752296735,,
CYB561D2,17.288266710014092,16.305737324070197,18.270796095957984,-0.15516576211732314,,
CASK,35.18975351147458,33.24470716558002,37.134799857369146,-0.15522710457314212,,
FN3KRP,23.367519120166207,22.057599357480072,24.67743888285234,-0.15525899787835556,,
PDXP,5.522077390205027,5.171398892423558,5.872755887986495,-0.15529117034315865,,
FHIP1B,35.52602394047044,33.56132342429983,37.490724456641054,-0.1553523628936834,,
SLC9A1,54.21214174292127,51.23906453615586,57.18521894968668,-0.15552364317692355,,
C19orf48P,103.29452159613268,97.67611581506128,108.91292737720408,-0.15558824531956672,,
PJA1,54.88468260091299,51.87229705359548,57.897068148230495,-0.1556838131479356,,
ABHD2,220.986075177496,209.01950013152768,232.9526502234643,-0.15569328457355625,,
PPCS,24.376330407153787,23.007448133639503,25.745212680668068,-0.15579861541886003,,
PTS,37.59969158594491,35.51379035307198,39.68559281881783,-0.15607657492380755,,
ENSG00000291046,18.689393497496837,17.624971735402738,19.753815259590937,-0.15613834123588674,,
SIM2,12.442005872846792,11.714801572632958,13.169210173060625,-0.1562503936100774,,
SORBS3,45.19216092657839,42.690425550721,47.693896302435775,-0.15642378635912585,,
OTULIN,45.47238628407494,42.95427243298751,47.99050013516237,-0.15649861521582506,,
ATP9B,6.250663319696054,5.857400786316479,6.64392585307563,-0.15665193993962087,,
ZNF449,6.418798534193984,6.015708915676383,6.821888152711585,-0.15692801565228562,,
MCOLN1,20.034475213480277,18.891436770281977,21.177513656678574,-0.1569501459218007,,
MED23,20.202610427978204,19.04974489964188,21.355475956314528,-0.15704438086453812,,
MYH10,69.09047037846503,65.27571867273409,72.90522208419598,-0.15719589835513142,,
GOLM2,62.67494753931705,59.207240380604404,66.1426546980297,-0.157292587174218,,
RRN3P3,6.755068963189844,6.3323251743961935,7.1778127519834936,-0.15744426171889495,,
NLK,85.73258091871406,81.00099285581797,90.46416898161016,-0.157565301616677,,
PABPN1,28.859936127098575,27.228998249903633,30.490874004293516,-0.157755865479464,,
TRAPPC13,14.347538303823328,13.508960372045212,15.18611623560144,-0.15781271293610238,,
TMEM222,44.66137059485795,42.16273178618798,47.160009403527916,-0.15804949734309787,,
CBX6,316.8133203561778,299.4134419960333,334.2131987163223,-0.15812958729758333,,
EMSY-DT,7.259474606683632,6.807249562475908,7.711699650891357,-0.15813982895434445,,
LEMD3,45.33391145284966,42.795964303627606,47.871858602071725,-0.15820603652188656,,
P4HA1,48.69661574280826,45.9621268908257,51.43110459479082,-0.15892519136911543,,
WDR27,25.02248657691885,23.58791127462582,26.457061879211885,-0.15922806983592575,,
INPP5D,25.582937291911954,24.115605039158837,27.050269544665067,-0.15943060405727724,,
LBR,150.20424644105503,141.84408390647474,158.56440897563536,-0.15969760644229525,,
SNHG10,26.53570350740022,25.012684438864962,28.058722575935477,-0.1597559941605215,,
RP9,17.654197522282608,16.62235358279001,18.686041461775208,-0.15976641956086718,,
OXLD1,26.64779365039884,25.118223191771566,28.17736410902611,-0.1597928012023612,,
GRHL1,9.052916894661548,8.49586960898156,9.609964180341537,-0.16004775557371628,,
RPS6KA4,147.3195631063636,139.10007633090305,155.53904988182413,-0.1600648517431923,,
PGD,133.1994807835835,125.74942408821772,140.64953747894927,-0.16034669889952985,,
EEF1A1P9,10.285908467646365,9.656795890954195,10.915021044338536,-0.16100776200107203,,
PAXBP1,51.80875505854296,48.86444259575729,54.75306752132863,-0.16103976072625092,,
PFN1,1034.4973829766432,976.6028500212528,1092.3919159320335,-0.16149021783765763,,
FIBP,78.37084325416983,73.92989641107555,82.81179009726411,-0.1616117501720958,,
IFT74,11.238674683134633,10.553875290660322,11.923474075608944,-0.16161711820963132,,
KCTD17,22.474073671223255,21.160519957773943,23.787627384672568,-0.16162845444876503,,
CDHR1,0.05932076654531813,0.0,0.11864153309063626,-0.1617478010284151,,
FGF21,0.05932076654531813,0.0,0.11864153309063626,-0.1617478010284151,,
LPIN3,23.651020172708765,22.26867686329328,25.03336348212425,-0.16197254191583813,,
ENSG00000289044,0.115365838044628,0.05276937645330161,0.1779622996359544,-0.1621039379707819,,
ENSG00000174171,0.115365838044628,0.05276937645330161,0.1779622996359544,-0.1621039379707819,,
ENSG00000290977,0.115365838044628,0.05276937645330161,0.1779622996359544,-0.1621039379707819,,
FEZF1-AS1,0.115365838044628,0.05276937645330161,0.1779622996359544,-0.1621039379707819,,
ENSG00000288756,0.115365838044628,0.05276937645330161,0.1779622996359544,-0.1621039379707819,,
ENSG00000280399,0.115365838044628,0.05276937645330161,0.1779622996359544,-0.1621039379707819,,
GNRHR2,0.115365838044628,0.05276937645330161,0.1779622996359544,-0.1621039379707819,,
ETS2-AS1,0.115365838044628,0.05276937645330161,0.1779622996359544,-0.1621039379707819,,
PSG9,0.115365838044628,0.05276937645330161,0.1779622996359544,-0.1621039379707819,,
PISD,49.260342152847365,46.437051278905415,52.083633026789315,-0.16225277795845522,,
RBM4,12.69584654211669,11.925879078446163,13.465814005787216,-0.1623851070565482,,
GTF2IP14,0.17141090954393787,0.10553875290660322,0.2372830661812725,-0.16242600107602256,,
ENSG00000288873,0.17141090954393787,0.10553875290660322,0.2372830661812725,-0.16242600107602256,,
ENSG00000260672,0.17141090954393787,0.10553875290660322,0.2372830661812725,-0.16242600107602256,,
FRMPD1,0.17141090954393787,0.10553875290660322,0.2372830661812725,-0.16242600107602256,,
ENSG00000286519,0.17141090954393787,0.10553875290660322,0.2372830661812725,-0.16242600107602256,,
CPE,0.17141090954393787,0.10553875290660322,0.2372830661812725,-0.16242600107602256,,
ENSG00000269947,0.17141090954393787,0.10553875290660322,0.2372830661812725,-0.16242600107602256,,
ENSG00000268401,0.17141090954393787,0.10553875290660322,0.2372830661812725,-0.16242600107602256,,
LINC02018,0.17141090954393787,0.10553875290660322,0.2372830661812725,-0.16242600107602256,,
HOXC13-AS,0.17141090954393787,0.10553875290660322,0.2372830661812725,-0.16242600107602256,,
TYRO3,51.22191965532321,48.28397945477097,54.15985985587545,-0.16250003968688959,,
MRPS5,13.368387400108407,12.559111595885783,14.177663204331033,-0.16268703146071914,,
WWC2-AS2,0.22745598104324774,0.15830812935990485,0.29660383272659063,-0.1627186571827242,,
ENSG00000272070,0.22745598104324774,0.15830812935990485,0.29660383272659063,-0.1627186571827242,,
HNRNPD-DT,0.22745598104324774,0.15830812935990485,0.29660383272659063,-0.1627186571827242,,
ENSG00000284526,0.22745598104324774,0.15830812935990485,0.29660383272659063,-0.1627186571827242,,
TAGAP-AS1,0.22745598104324774,0.15830812935990485,0.29660383272659063,-0.1627186571827242,,
C11orf21,0.22745598104324774,0.15830812935990485,0.29660383272659063,-0.1627186571827242,,
INHBE,0.22745598104324774,0.15830812935990485,0.29660383272659063,-0.1627186571827242,,
ENSG00000260430,0.22745598104324774,0.15830812935990485,0.29660383272659063,-0.1627186571827242,,
ENSG00000288911,0.22745598104324774,0.15830812935990485,0.29660383272659063,-0.1627186571827242,,
RANBP3-DT,0.22745598104324774,0.15830812935990485,0.29660383272659063,-0.1627186571827242,,
MARVELD2,0.22745598104324774,0.15830812935990485,0.29660383272659063,-0.1627186571827242,,
EMC1-AS1,0.22745598104324774,0.15830812935990485,0.29660383272659063,-0.1627186571827242,,
CD101-AS1,0.22745598104324774,0.15830812935990485,0.29660383272659063,-0.1627186571827242,,
ADRB1,0.22745598104324774,0.15830812935990485,0.29660383272659063,-0.1627186571827242,,
DKKL1,0.22745598104324774,0.15830812935990485,0.29660383272659063,-0.1627186571827242,,
GSKIP,27.013724462667355,25.434839450491374,28.59260947484334,-0.16279635424571112,,
ZNF407,13.648612757604958,12.822958478152291,14.474267037057624,-0.16280465193178215,,
VAV2,80.97857692641074,76.35728772792743,85.59986612489406,-0.1628275822136375,,
PERPP2,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
SOAT2,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
CREB3L1,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
ENSG00000291099,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
LINC02585,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
ENSG00000272836,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
ENSG00000258965,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
CFAP52,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
VMO1,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
RNU4-1,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
PSIP1P1,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
ENSG00000260874,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
ELF2P1,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
LINC00412,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
ENSG00000267879,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
NUDT9P1,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
LSP1P5,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
INSL3,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
ENSG00000248607,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
ENSG00000284070,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
JMJD7,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
ZNF467,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
ENSG00000292985,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
ACKR3,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
ENSG00000273565,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
ENSG00000288878,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
LINC00592,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
ENSG00000288945,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
KCTD9P6,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
ENSG00000266446,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
RPL17P22,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
JAM2,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
ENSG00000286638,0.28350105254255764,0.21107750581320645,0.3559245992719088,-0.16298575809538707,,
DONSON,42.06018831270905,39.629801716429505,44.4905749089886,-0.16302934362186253,,
NECTIN4,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
VDAC1P2,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
GABARAP,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
FBXW12,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
ENSG00000259632,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
SRPK2P,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
TM6SF2,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
BRSK1,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
NSMCE1-DT,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
ENSG00000289960,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
ENSG00000233330,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
ENSG00000279265,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
SNX30-DT,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
CCDC187,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
ENSG00000280160,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
ENSG00000218857,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
ATP5MGP3,0.33954612404186746,0.26384688226650804,0.4152453658172269,-0.16323051106695574,,
NDUFS7,15.329964902584255,14.40603977175134,16.253890033417168,-0.16342561134447728,,
HSPA12B,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
ENSG00000275468,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
ENSG00000269888,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
ENSG00000279794,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
KCTD9P4,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
RRAGC-DT,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
C20orf144,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
ENSG00000289075,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
ENSG00000288993,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
CPNE9,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
ENSG00000288750,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
CDKN1C,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
GARIN1A,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
EPHX3,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
ENSG00000272764,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
ENSG00000290069,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
BNIP3P11,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
KRT8P5,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
RNU4-2,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
ENSG00000238165,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
GSTM1,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
SBSPON,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
RPS12P3,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
ENSG00000237461,0.3955911955411774,0.3166162587198097,0.474566132362545,-0.16345560820735636,,
ADPGK,61.47816773969692,57.94077534572517,65.01556013366867,-0.16354007484410082,,
ALG5,78.2059837347179,73.71881890526234,82.69314856417347,-0.16363787289913587,,
ARFGAP2,94.14916872874858,88.75809119445331,99.54024626304383,-0.16365922701167365,,
SYT11,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
EMC3-AS1,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
ODCP,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
RGPD5,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
LINC02313,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
ENSG00000232807,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
ENSG00000288934,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
MTND1P23,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
ENSG00000269176,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
ZBTB12BP,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
ERICH5,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
PHB1P9,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
SNORD94,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
ENSG00000225840,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
CACNA1G,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
ENSG00000278876,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
ENSG00000253854,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
MAFG-AS1,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
CCR10,0.4516362670404872,0.36938563517311124,0.5338868989078631,-0.16366332591752308,,
ENSG00000287185,0.5076813385397971,0.4221550116264129,0.5932076654531813,-0.16385560214790992,,
AKR7L,0.5076813385397971,0.4221550116264129,0.5932076654531813,-0.16385560214790992,,
AKAP1-DT,0.5076813385397971,0.4221550116264129,0.5932076654531813,-0.16385560214790992,,
NPM1P5,0.5076813385397971,0.4221550116264129,0.5932076654531813,-0.16385560214790992,,
ENSG00000290922,0.5076813385397971,0.4221550116264129,0.5932076654531813,-0.16385560214790992,,
MEGF10,0.5076813385397971,0.4221550116264129,0.5932076654531813,-0.16385560214790992,,
ENSG00000233668,0.5076813385397971,0.4221550116264129,0.5932076654531813,-0.16385560214790992,,
